title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
I Am.,JoJo,spotify:track:012Dp2HH7Yd2Vn06icBFQv,0.599,0.303,9,-7.658,1,0.0341,0.8,0.0,0.0822,0.36,114.655,audio_features,012Dp2HH7Yd2Vn06icBFQv,https://api.spotify.com/v1/tracks/012Dp2HH7Yd2Vn06icBFQv,https://api.spotify.com/v1/audio-analysis/012Dp2HH7Yd2Vn06icBFQv,235333,4
Foe Tha Love of $,Bone Thugs-N-Harmony,spotify:track:1muLq1kBLWIT3pmNC2xl0g,0.772,0.695,7,-8.013,1,0.0735,0.00295,0.0,0.427,0.643,137.868,audio_features,1muLq1kBLWIT3pmNC2xl0g,https://api.spotify.com/v1/tracks/1muLq1kBLWIT3pmNC2xl0g,https://api.spotify.com/v1/audio-analysis/1muLq1kBLWIT3pmNC2xl0g,272440,1
Love You More - Radio Edit,KREAM,spotify:track:5CvNAD2G98tv2zIvQUscPA,0.673,0.866,7,-3.899,0,0.0339,0.0032,0.000165,0.259,0.355,123.976,audio_features,5CvNAD2G98tv2zIvQUscPA,https://api.spotify.com/v1/tracks/5CvNAD2G98tv2zIvQUscPA,https://api.spotify.com/v1/audio-analysis/5CvNAD2G98tv2zIvQUscPA,210978,4
Drunk Enough to Say That I Love You,PLVTINUM,spotify:track:6TJopB7B3ho7mr1Qm5X7Hf,0.77,0.751,10,-6.315,1,0.0456,0.0615,2.15e-05,0.073,0.52,127.962,audio_features,6TJopB7B3ho7mr1Qm5X7Hf,https://api.spotify.com/v1/tracks/6TJopB7B3ho7mr1Qm5X7Hf,https://api.spotify.com/v1/audio-analysis/6TJopB7B3ho7mr1Qm5X7Hf,222261,4
Love Me Two Times,The Doors,spotify:track:67HxeUADW4H3ERfaPW59ma,0.684,0.698,9,-6.219,1,0.041,0.332,5.16e-06,0.122,0.839,132.846,audio_features,67HxeUADW4H3ERfaPW59ma,https://api.spotify.com/v1/tracks/67HxeUADW4H3ERfaPW59ma,https://api.spotify.com/v1/audio-analysis/67HxeUADW4H3ERfaPW59ma,195107,4
Make You Feel My Love (Live at Hotel Cafe),Adele,spotify:track:16nQF9mLw4qMKnz9cJ2cpn,0.447,0.166,10,-12.193,1,0.0374,0.974,3.81e-06,0.665,0.107,144.706,audio_features,16nQF9mLw4qMKnz9cJ2cpn,https://api.spotify.com/v1/tracks/16nQF9mLw4qMKnz9cJ2cpn,https://api.spotify.com/v1/audio-analysis/16nQF9mLw4qMKnz9cJ2cpn,232200,4
I'd Love To Change The World,Jetta,spotify:track:6Yjvr9Q3B0gifG2oZtlae8,0.478,0.567,11,-11.512,0,0.0977,0.292,0.201,0.359,0.168,110.939,audio_features,6Yjvr9Q3B0gifG2oZtlae8,https://api.spotify.com/v1/tracks/6Yjvr9Q3B0gifG2oZtlae8,https://api.spotify.com/v1/audio-analysis/6Yjvr9Q3B0gifG2oZtlae8,187293,4
Choca,Plan B,spotify:track:5E0gsHgrsCwG4FxTit0ltJ,0.853,0.826,4,-4.837,0,0.11,0.221,2.37e-06,0.0575,0.521,88.004,audio_features,5E0gsHgrsCwG4FxTit0ltJ,https://api.spotify.com/v1/tracks/5E0gsHgrsCwG4FxTit0ltJ,https://api.spotify.com/v1/audio-analysis/5E0gsHgrsCwG4FxTit0ltJ,220867,4
I Just Called To Say I Love You,Stevie Wonder,spotify:track:6VAKyYoJQu1hwjWNvxQVTt,0.748,0.551,1,-8.624,1,0.0235,0.198,0.0,0.0978,0.662,113.524,audio_features,6VAKyYoJQu1hwjWNvxQVTt,https://api.spotify.com/v1/tracks/6VAKyYoJQu1hwjWNvxQVTt,https://api.spotify.com/v1/audio-analysis/6VAKyYoJQu1hwjWNvxQVTt,260613,4
Into You,Private Pleasure,spotify:track:4yJZ05LDnUjrmBWZhuDDw1,0.597,0.332,5,-14.436,1,0.0294,0.622,0.857,0.108,0.313,119.962,audio_features,4yJZ05LDnUjrmBWZhuDDw1,https://api.spotify.com/v1/tracks/4yJZ05LDnUjrmBWZhuDDw1,https://api.spotify.com/v1/audio-analysis/4yJZ05LDnUjrmBWZhuDDw1,277920,4
Hard II Love,Usher,spotify:track:6OIGHKICGF76zaMnWnch1g,0.621,0.391,0,-7.731,0,0.0369,0.844,0.0,0.288,0.457,136.852,audio_features,6OIGHKICGF76zaMnWnch1g,https://api.spotify.com/v1/tracks/6OIGHKICGF76zaMnWnch1g,https://api.spotify.com/v1/audio-analysis/6OIGHKICGF76zaMnWnch1g,202933,4
LoveStoned / I Think She Knows (Interlude),Justin Timberlake,spotify:track:5iyE2d4U3Vc5cqY9mPTlpy,0.859,0.681,1,-6.247,1,0.0549,0.34,0.000161,0.213,0.852,121.243,audio_features,5iyE2d4U3Vc5cqY9mPTlpy,https://api.spotify.com/v1/tracks/5iyE2d4U3Vc5cqY9mPTlpy,https://api.spotify.com/v1/audio-analysis/5iyE2d4U3Vc5cqY9mPTlpy,444333,4
Love Rollercoaster,Ohio Players,spotify:track:6OBeM4d4RGzxcMphQVSgED,0.61,0.889,0,-6.566,1,0.0905,0.224,2.6e-05,0.0529,0.491,115.1,audio_features,6OBeM4d4RGzxcMphQVSgED,https://api.spotify.com/v1/tracks/6OBeM4d4RGzxcMphQVSgED,https://api.spotify.com/v1/audio-analysis/6OBeM4d4RGzxcMphQVSgED,292533,4
You're a Superstar - City of Love Club Mix,Love Inc.,spotify:track:37zeMGAyhaUJWwbU9qYTqM,0.794,0.717,10,-10.507,0,0.0535,0.148,0.148,0.0946,0.461,135.005,audio_features,37zeMGAyhaUJWwbU9qYTqM,https://api.spotify.com/v1/tracks/37zeMGAyhaUJWwbU9qYTqM,https://api.spotify.com/v1/audio-analysis/37zeMGAyhaUJWwbU9qYTqM,347853,4
Love Again (feat. WAVZ),SLANDER,spotify:track:7c6mnuoAHoopR1Ti2bCKz2,0.558,0.852,1,-4.733,0,0.332,0.0171,0.0,0.226,0.36,150.211,audio_features,7c6mnuoAHoopR1Ti2bCKz2,https://api.spotify.com/v1/tracks/7c6mnuoAHoopR1Ti2bCKz2,https://api.spotify.com/v1/audio-analysis/7c6mnuoAHoopR1Ti2bCKz2,295947,4
Can't Help Falling In Love,Kina Grannis,spotify:track:14UvqLsdqw2dsmVkmTYptE,0.444,0.143,0,-11.449,1,0.0302,0.925,6.92e-05,0.118,0.132,100.341,audio_features,14UvqLsdqw2dsmVkmTYptE,https://api.spotify.com/v1/tracks/14UvqLsdqw2dsmVkmTYptE,https://api.spotify.com/v1/audio-analysis/14UvqLsdqw2dsmVkmTYptE,188355,3
Like I'll Never Love You Again,Carrie Underwood,spotify:track:7utpHSZSjZY0u4OqeSNR9G,0.487,0.536,10,-6.115,1,0.0268,0.494,8.19e-06,0.196,0.294,139.999,audio_features,7utpHSZSjZY0u4OqeSNR9G,https://api.spotify.com/v1/tracks/7utpHSZSjZY0u4OqeSNR9G,https://api.spotify.com/v1/audio-analysis/7utpHSZSjZY0u4OqeSNR9G,216093,3
Tell Him (Duet with Barbra Streisand),Barbra Streisand,spotify:track:1jeWrScZZuhw3b55T1fv4O,0.261,0.38,4,-9.148,1,0.0491,0.623,0.0,0.105,0.0793,74.463,audio_features,1jeWrScZZuhw3b55T1fv4O,https://api.spotify.com/v1/tracks/1jeWrScZZuhw3b55T1fv4O,https://api.spotify.com/v1/audio-analysis/1jeWrScZZuhw3b55T1fv4O,291160,4
Outer Space,Yelawolf,spotify:track:5W1Qt1tvO4OESyz7up2dkW,0.745,0.973,0,-3.375,1,0.16,0.0843,0.00572,0.331,0.429,117.03,audio_features,5W1Qt1tvO4OESyz7up2dkW,https://api.spotify.com/v1/tracks/5W1Qt1tvO4OESyz7up2dkW,https://api.spotify.com/v1/audio-analysis/5W1Qt1tvO4OESyz7up2dkW,241213,4
Forever (feat. Santigold & 1st),ILOVEMAKONNEN,spotify:track:75ZhVIEfWD4bIz82ZnM8kP,0.61,0.525,3,-4.902,1,0.0485,0.377,0.0,0.265,0.196,144.355,audio_features,75ZhVIEfWD4bIz82ZnM8kP,https://api.spotify.com/v1/tracks/75ZhVIEfWD4bIz82ZnM8kP,https://api.spotify.com/v1/audio-analysis/75ZhVIEfWD4bIz82ZnM8kP,280000,4
Pusher Love Girl,Justin Timberlake,spotify:track:773hekg7UEdbGvv3lJ3CmV,0.485,0.441,1,-8.248,0,0.0775,0.466,0.000936,0.485,0.511,140.009,audio_features,773hekg7UEdbGvv3lJ3CmV,https://api.spotify.com/v1/tracks/773hekg7UEdbGvv3lJ3CmV,https://api.spotify.com/v1/audio-analysis/773hekg7UEdbGvv3lJ3CmV,482360,4
Never Have to Be Alone,CeCe Winans,spotify:track:73jhZZreWFHhDHInPPor8s,0.646,0.302,7,-8.825,1,0.0298,0.711,1.01e-05,0.166,0.402,118.009,audio_features,73jhZZreWFHhDHInPPor8s,https://api.spotify.com/v1/tracks/73jhZZreWFHhDHInPPor8s,https://api.spotify.com/v1/audio-analysis/73jhZZreWFHhDHInPPor8s,227335,4
You Got The Love (WYM151) - Official 2017 Remode,Dr. Shiver Candi Staton,spotify:track:4dEMYwUZ1hSxChoJn97NLd,0.602,0.935,6,-5.089,1,0.228,0.00012,0.0713,0.219,0.282,129.981,audio_features,4dEMYwUZ1hSxChoJn97NLd,https://api.spotify.com/v1/tracks/4dEMYwUZ1hSxChoJn97NLd,https://api.spotify.com/v1/audio-analysis/4dEMYwUZ1hSxChoJn97NLd,181000,4
Native Puppy Love,The Halluci Nation,spotify:track:53ByYZu6zObvhYEmtqItC2,0.536,0.76,5,-7.075,0,0.202,0.02,0.00138,0.111,0.0792,130.012,audio_features,53ByYZu6zObvhYEmtqItC2,https://api.spotify.com/v1/tracks/53ByYZu6zObvhYEmtqItC2,https://api.spotify.com/v1/audio-analysis/53ByYZu6zObvhYEmtqItC2,223587,4
High on Love (Lucas Estrada Remix),Art Felixx,spotify:track:07hAOo6bMCKDN7gA07lxkT,0.621,0.754,10,-4.772,1,0.0289,0.505,1.12e-05,0.1,0.26,114.964,audio_features,07hAOo6bMCKDN7gA07lxkT,https://api.spotify.com/v1/tracks/07hAOo6bMCKDN7gA07lxkT,https://api.spotify.com/v1/audio-analysis/07hAOo6bMCKDN7gA07lxkT,198304,4
Fool In Love,Rihanna,spotify:track:44fouNXjaqIoI6PVgiGQqw,0.44,0.685,10,-5.582,1,0.0473,0.045,4.07e-06,0.31,0.0433,111.835,audio_features,44fouNXjaqIoI6PVgiGQqw,https://api.spotify.com/v1/tracks/44fouNXjaqIoI6PVgiGQqw,https://api.spotify.com/v1/audio-analysis/44fouNXjaqIoI6PVgiGQqw,255853,4
Bukowski,Modest Mouse,spotify:track:27QCaXOhT6qY0NT6tv5IZ6,0.622,0.413,8,-9.975,1,0.0457,0.0839,0.00235,0.131,0.52,130.166,audio_features,27QCaXOhT6qY0NT6tv5IZ6,https://api.spotify.com/v1/tracks/27QCaXOhT6qY0NT6tv5IZ6,https://api.spotify.com/v1/audio-analysis/27QCaXOhT6qY0NT6tv5IZ6,254667,4
Love's Glory,Christof van der Ven,spotify:track:691BIHCVbe6ost2Lj7Zpv4,0.422,0.364,9,-13.447,1,0.0306,0.697,0.0282,0.125,0.226,170.197,audio_features,691BIHCVbe6ost2Lj7Zpv4,https://api.spotify.com/v1/tracks/691BIHCVbe6ost2Lj7Zpv4,https://api.spotify.com/v1/audio-analysis/691BIHCVbe6ost2Lj7Zpv4,223813,4
Waiting For Love - Marshmello Remix,Avicii,spotify:track:4gnvnnm2oYy8IsUZ104wOS,0.598,0.8,6,-4.013,0,0.0362,0.00142,0.19,0.154,0.44,142.016,audio_features,4gnvnnm2oYy8IsUZ104wOS,https://api.spotify.com/v1/tracks/4gnvnnm2oYy8IsUZ104wOS,https://api.spotify.com/v1/audio-analysis/4gnvnnm2oYy8IsUZ104wOS,273803,4
Young Love (feat. Laura Marling),Mystery Jets,spotify:track:5Bp3OmGILMam5w6KnafdKY,0.63,0.942,4,-5.186,1,0.0869,0.141,2.12e-06,0.0958,0.753,136.155,audio_features,5Bp3OmGILMam5w6KnafdKY,https://api.spotify.com/v1/tracks/5Bp3OmGILMam5w6KnafdKY,https://api.spotify.com/v1/audio-analysis/5Bp3OmGILMam5w6KnafdKY,202293,4
To Know Him Is To Love Him - Live,Amy Winehouse,spotify:track:0wIuNdGPbzapCuHYSI3ho5,0.474,0.195,0,-8.801,1,0.0499,0.934,4.24e-05,0.0859,0.385,170.12,audio_features,0wIuNdGPbzapCuHYSI3ho5,https://api.spotify.com/v1/tracks/0wIuNdGPbzapCuHYSI3ho5,https://api.spotify.com/v1/audio-analysis/0wIuNdGPbzapCuHYSI3ho5,144080,3
Love Bites (So Do I),Halestorm,spotify:track:6RWArMm7oXa5WAzpqIjLg1,0.536,0.966,2,-2.037,0,0.137,0.00116,0.00531,0.173,0.379,125.008,audio_features,6RWArMm7oXa5WAzpqIjLg1,https://api.spotify.com/v1/tracks/6RWArMm7oXa5WAzpqIjLg1,https://api.spotify.com/v1/audio-analysis/6RWArMm7oXa5WAzpqIjLg1,192008,4
Something,Girl's Day,spotify:track:2OafHc3DmFE49MqNhQMi0z,0.813,0.683,6,-3.813,0,0.0285,0.179,0.0,0.0748,0.668,107.95,audio_features,2OafHc3DmFE49MqNhQMi0z,https://api.spotify.com/v1/tracks/2OafHc3DmFE49MqNhQMi0z,https://api.spotify.com/v1/audio-analysis/2OafHc3DmFE49MqNhQMi0z,200705,4
Dumb Love,Sean Kingston,spotify:track:10QJkBWQJXPr3TYaPuH6gR,0.758,0.646,0,-3.662,1,0.0724,0.356,0.0,0.473,0.876,128.031,audio_features,10QJkBWQJXPr3TYaPuH6gR,https://api.spotify.com/v1/tracks/10QJkBWQJXPr3TYaPuH6gR,https://api.spotify.com/v1/audio-analysis/10QJkBWQJXPr3TYaPuH6gR,186773,4
Glory Come Down,Derek Johnson,spotify:track:0w5nIvKbEt0mMajyUY6f2C,0.274,0.364,2,-9.659,1,0.0313,0.601,0.0,0.0868,0.192,127.572,audio_features,0w5nIvKbEt0mMajyUY6f2C,https://api.spotify.com/v1/tracks/0w5nIvKbEt0mMajyUY6f2C,https://api.spotify.com/v1/audio-analysis/0w5nIvKbEt0mMajyUY6f2C,343960,3
Young In Love,Borgeous,spotify:track:2emPnakpxMOqYTVHRxrGFC,0.65,0.919,1,-6.403,0,0.0713,0.103,1.88e-06,0.184,0.497,103.006,audio_features,2emPnakpxMOqYTVHRxrGFC,https://api.spotify.com/v1/tracks/2emPnakpxMOqYTVHRxrGFC,https://api.spotify.com/v1/audio-analysis/2emPnakpxMOqYTVHRxrGFC,238885,4
All I Want To Do,Sugarland,spotify:track:1mJ05BN0So26a14iib85aI,0.709,0.725,4,-4.999,1,0.0556,0.208,4.54e-05,0.158,0.759,97.046,audio_features,1mJ05BN0So26a14iib85aI,https://api.spotify.com/v1/tracks/1mJ05BN0So26a14iib85aI,https://api.spotify.com/v1/audio-analysis/1mJ05BN0So26a14iib85aI,213360,4
Silk,Wolf Alice,spotify:track:5z75fXqSd5jhRsV543Trxh,0.537,0.407,0,-9.657,1,0.0284,0.371,0.00704,0.144,0.208,86.009,audio_features,5z75fXqSd5jhRsV543Trxh,https://api.spotify.com/v1/tracks/5z75fXqSd5jhRsV543Trxh,https://api.spotify.com/v1/audio-analysis/5z75fXqSd5jhRsV543Trxh,243987,4
Who's That Chick ? (feat. Rihanna),David Guetta,spotify:track:7dMhg0FKfjlFKOPEHBsZUp,0.675,0.601,11,-4.733,0,0.116,0.00372,0.0,0.0458,0.931,127.938,audio_features,7dMhg0FKfjlFKOPEHBsZUp,https://api.spotify.com/v1/tracks/7dMhg0FKfjlFKOPEHBsZUp,https://api.spotify.com/v1/audio-analysis/7dMhg0FKfjlFKOPEHBsZUp,201040,4
Somebody Loves Somebody,Céline Dion,spotify:track:5kQa6wV6iZVghJouvWYsiw,0.644,0.845,0,-5.013,1,0.0425,0.0323,0.0,0.126,0.387,104.96,audio_features,5kQa6wV6iZVghJouvWYsiw,https://api.spotify.com/v1/tracks/5kQa6wV6iZVghJouvWYsiw,https://api.spotify.com/v1/audio-analysis/5kQa6wV6iZVghJouvWYsiw,220480,4
Can't Help Falling In Love - with The Royal Philharmonic Orchestra,Elvis Presley,spotify:track:2ngw7MmwpILhG1x43Qutvd,0.0899,0.444,2,-9.748,1,0.0375,0.87,0.00548,0.192,0.136,67.232,audio_features,2ngw7MmwpILhG1x43Qutvd,https://api.spotify.com/v1/tracks/2ngw7MmwpILhG1x43Qutvd,https://api.spotify.com/v1/audio-analysis/2ngw7MmwpILhG1x43Qutvd,198600,4
Problems,Night Lovell,spotify:track:7aTcOTDyKRRtz3ZHSqQJ93,0.737,0.579,9,-11.241,1,0.0564,0.663,0.0914,0.105,0.461,110.033,audio_features,7aTcOTDyKRRtz3ZHSqQJ93,https://api.spotify.com/v1/tracks/7aTcOTDyKRRtz3ZHSqQJ93,https://api.spotify.com/v1/audio-analysis/7aTcOTDyKRRtz3ZHSqQJ93,181102,4
Forget About Me,Night Lovell,spotify:track:6RfNQFc9b0c9ZbdmiLyZkh,0.697,0.893,1,-2.153,1,0.0459,0.111,0.000484,0.272,0.176,114.968,audio_features,6RfNQFc9b0c9ZbdmiLyZkh,https://api.spotify.com/v1/tracks/6RfNQFc9b0c9ZbdmiLyZkh,https://api.spotify.com/v1/audio-analysis/6RfNQFc9b0c9ZbdmiLyZkh,170396,4
Bigger Than Love - Edit,Ilan Bluestone,spotify:track:2B2vjMTHkOlIZsq67fJPd9,0.606,0.801,10,-6.318,0,0.0812,0.0148,0.00596,0.0466,0.267,130.037,audio_features,2B2vjMTHkOlIZsq67fJPd9,https://api.spotify.com/v1/tracks/2B2vjMTHkOlIZsq67fJPd9,https://api.spotify.com/v1/audio-analysis/2B2vjMTHkOlIZsq67fJPd9,245077,4
Must Be The Love - Shogun Edit,ARTY,spotify:track:70HgbIpdsoK2EfmN10P4lM,0.53,0.883,8,-3.658,0,0.0972,0.0169,0.000105,0.0855,0.2,130.104,audio_features,70HgbIpdsoK2EfmN10P4lM,https://api.spotify.com/v1/tracks/70HgbIpdsoK2EfmN10P4lM,https://api.spotify.com/v1/audio-analysis/70HgbIpdsoK2EfmN10P4lM,250702,4
Shy Guy,Diana King,spotify:track:3ldG6XCLDXxWg1N6XhrSKo,0.714,0.825,11,-5.447,0,0.0751,0.0128,0.000569,0.049,0.751,94.074,audio_features,3ldG6XCLDXxWg1N6XhrSKo,https://api.spotify.com/v1/tracks/3ldG6XCLDXxWg1N6XhrSKo,https://api.spotify.com/v1/audio-analysis/3ldG6XCLDXxWg1N6XhrSKo,258560,4
Find a Way,A Tribe Called Quest,spotify:track:2MAaiV0bbeq4FpSwPe2rR8,0.773,0.581,8,-8.466,1,0.432,0.0352,0.0,0.485,0.711,94.093,audio_features,2MAaiV0bbeq4FpSwPe2rR8,https://api.spotify.com/v1/tracks/2MAaiV0bbeq4FpSwPe2rR8,https://api.spotify.com/v1/audio-analysis/2MAaiV0bbeq4FpSwPe2rR8,203067,4
The One That You Love,Air Supply,spotify:track:3FDAd5vW4P7xe1GBNOLyfD,0.396,0.479,5,-8.072,1,0.0268,0.728,9.51e-06,0.102,0.184,109.973,audio_features,3FDAd5vW4P7xe1GBNOLyfD,https://api.spotify.com/v1/tracks/3FDAd5vW4P7xe1GBNOLyfD,https://api.spotify.com/v1/audio-analysis/3FDAd5vW4P7xe1GBNOLyfD,259000,4
Find My Love,Thomas David,spotify:track:0pjDAlAT0KZXC8ATqmZVJD,0.57,0.625,0,-6.232,1,0.0278,0.0264,0.0,0.211,0.418,90.966,audio_features,0pjDAlAT0KZXC8ATqmZVJD,https://api.spotify.com/v1/tracks/0pjDAlAT0KZXC8ATqmZVJD,https://api.spotify.com/v1/audio-analysis/0pjDAlAT0KZXC8ATqmZVJD,226680,4
Freeway of Love - Single Mix,Aretha Franklin,spotify:track:0RaY0juzXaCUDZ7SWGn85j,0.738,0.921,0,-4.908,1,0.124,0.33,2.09e-06,0.066,0.668,125.436,audio_features,0RaY0juzXaCUDZ7SWGn85j,https://api.spotify.com/v1/tracks/0RaY0juzXaCUDZ7SWGn85j,https://api.spotify.com/v1/audio-analysis/0RaY0juzXaCUDZ7SWGn85j,246693,4
Love the Way You Hate Me,Like A Storm,spotify:track:6h8TvDRaMTRfe2TIG6dqpH,0.481,0.818,6,-4.95,1,0.0403,0.00162,0.000371,0.0841,0.098,160.012,audio_features,6h8TvDRaMTRfe2TIG6dqpH,https://api.spotify.com/v1/tracks/6h8TvDRaMTRfe2TIG6dqpH,https://api.spotify.com/v1/audio-analysis/6h8TvDRaMTRfe2TIG6dqpH,289177,4
Strange Encounter,Father John Misty,spotify:track:6VD93g1xStRLk5TWJk4eAj,0.3,0.801,2,-6.05,1,0.058,0.646,0.00521,0.235,0.299,183.933,audio_features,6VD93g1xStRLk5TWJk4eAj,https://api.spotify.com/v1/tracks/6VD93g1xStRLk5TWJk4eAj,https://api.spotify.com/v1/audio-analysis/6VD93g1xStRLk5TWJk4eAj,259360,4
Why Don't U,Father,spotify:track:3jnCjSOAMMenUu0ZDEZbIi,0.886,0.346,4,-13.281,0,0.0726,0.0345,0.249,0.11,0.122,120.026,audio_features,3jnCjSOAMMenUu0ZDEZbIi,https://api.spotify.com/v1/tracks/3jnCjSOAMMenUu0ZDEZbIi,https://api.spotify.com/v1/audio-analysis/3jnCjSOAMMenUu0ZDEZbIi,228075,4
Beatiful Love,Tomppabeats,spotify:track:7GPxO1sEVCo1ZFuZ6NgSdV,0.838,0.439,2,-12.109,1,0.0891,0.614,0.912,0.112,0.773,76.434,audio_features,7GPxO1sEVCo1ZFuZ6NgSdV,https://api.spotify.com/v1/tracks/7GPxO1sEVCo1ZFuZ6NgSdV,https://api.spotify.com/v1/audio-analysis/7GPxO1sEVCo1ZFuZ6NgSdV,50196,4
Love on Me - Ookay Remix,Galantis,spotify:track:0dGwZrUOvwww47qmpzoNfx,0.716,0.942,1,-2.761,0,0.207,0.0343,0.0101,0.74,0.415,123.982,audio_features,0dGwZrUOvwww47qmpzoNfx,https://api.spotify.com/v1/tracks/0dGwZrUOvwww47qmpzoNfx,https://api.spotify.com/v1/audio-analysis/0dGwZrUOvwww47qmpzoNfx,227379,4
"I Like It, I Love It",Tim McGraw,spotify:track:4K9GnqBxvR2Q7D1TV8WyC2,0.643,0.961,0,-5.298,1,0.0315,0.0196,0.0,0.948,0.96,124.027,audio_features,4K9GnqBxvR2Q7D1TV8WyC2,https://api.spotify.com/v1/tracks/4K9GnqBxvR2Q7D1TV8WyC2,https://api.spotify.com/v1/audio-analysis/4K9GnqBxvR2Q7D1TV8WyC2,205707,4
Hey Lover,LL COOL J,spotify:track:1B2LQNHWMrQ9k9aO0rK5Ml,0.707,0.421,5,-12.399,0,0.0743,0.35,0.0,0.112,0.557,88.1,audio_features,1B2LQNHWMrQ9k9aO0rK5Ml,https://api.spotify.com/v1/tracks/1B2LQNHWMrQ9k9aO0rK5Ml,https://api.spotify.com/v1/audio-analysis/1B2LQNHWMrQ9k9aO0rK5Ml,284693,4
Crazy Little Thing Called Love,Michael Bublé,spotify:track:1RYzDEcBam49OzcAP9YvdX,0.596,0.844,5,-4.319,1,0.0607,0.131,1.8e-06,0.173,0.872,155.05,audio_features,1RYzDEcBam49OzcAP9YvdX,https://api.spotify.com/v1/tracks/1RYzDEcBam49OzcAP9YvdX,https://api.spotify.com/v1/audio-analysis/1RYzDEcBam49OzcAP9YvdX,189667,4
Back to My Love,Becky Hill,spotify:track:47MQM8HnhmsojJcvakgOyb,0.609,0.729,8,-5.344,0,0.0614,0.166,1.61e-06,0.106,0.348,76.316,audio_features,47MQM8HnhmsojJcvakgOyb,https://api.spotify.com/v1/tracks/47MQM8HnhmsojJcvakgOyb,https://api.spotify.com/v1/audio-analysis/47MQM8HnhmsojJcvakgOyb,235294,4
I Went To The Store One Day,Father John Misty,spotify:track:1UDrjWvKvEuqeVVEBhbosm,0.31,0.141,3,-17.136,1,0.0401,0.782,2.44e-05,0.115,0.237,147.577,audio_features,1UDrjWvKvEuqeVVEBhbosm,https://api.spotify.com/v1/tracks/1UDrjWvKvEuqeVVEBhbosm,https://api.spotify.com/v1/audio-analysis/1UDrjWvKvEuqeVVEBhbosm,266053,4
Anyone Who Knows What Love Is (Will Understand),Irma Thomas,spotify:track:6L2woktiAuW35BrcROmhW5,0.389,0.29,2,-11.868,1,0.0393,0.406,3.97e-05,0.0758,0.158,185.007,audio_features,6L2woktiAuW35BrcROmhW5,https://api.spotify.com/v1/tracks/6L2woktiAuW35BrcROmhW5,https://api.spotify.com/v1/audio-analysis/6L2woktiAuW35BrcROmhW5,181293,3
Working for the Weekend,Loverboy,spotify:track:35k31HZI4z9PbBOioaI4dZ,0.515,0.766,7,-12.768,1,0.0343,0.0249,0.00103,0.455,0.774,146.911,audio_features,35k31HZI4z9PbBOioaI4dZ,https://api.spotify.com/v1/tracks/35k31HZI4z9PbBOioaI4dZ,https://api.spotify.com/v1/audio-analysis/35k31HZI4z9PbBOioaI4dZ,221000,4
Let Me Put My Love Into You,AC/DC,spotify:track:5XeMsYb1rWxQL1bUUaZajn,0.4,0.902,9,-4.385,1,0.0523,0.115,0.000116,0.139,0.632,105.659,audio_features,5XeMsYb1rWxQL1bUUaZajn,https://api.spotify.com/v1/tracks/5XeMsYb1rWxQL1bUUaZajn,https://api.spotify.com/v1/audio-analysis/5XeMsYb1rWxQL1bUUaZajn,255267,4
The Power of Love - Radio Edit,Céline Dion,spotify:track:5D2LOMq1icc8fjH3seI4qa,0.534,0.512,8,-8.933,1,0.03,0.393,0.000442,0.252,0.22,140.068,audio_features,5D2LOMq1icc8fjH3seI4qa,https://api.spotify.com/v1/tracks/5D2LOMq1icc8fjH3seI4qa,https://api.spotify.com/v1/audio-analysis/5D2LOMq1icc8fjH3seI4qa,286560,4
Every Little Thing,Carlene Carter,spotify:track:1NpcXmiVJpDsdaOEejWgTC,0.63,0.937,4,-4.839,1,0.0372,0.39,2.16e-06,0.103,0.834,148.826,audio_features,1NpcXmiVJpDsdaOEejWgTC,https://api.spotify.com/v1/tracks/1NpcXmiVJpDsdaOEejWgTC,https://api.spotify.com/v1/audio-analysis/1NpcXmiVJpDsdaOEejWgTC,194386,4
The Ideal Husband,Father John Misty,spotify:track:0tK9c4PJjQXeZ1lHKEtcME,0.484,0.873,7,-4.094,1,0.0432,0.00185,2.65e-06,0.417,0.394,133.847,audio_features,0tK9c4PJjQXeZ1lHKEtcME,https://api.spotify.com/v1/tracks/0tK9c4PJjQXeZ1lHKEtcME,https://api.spotify.com/v1/audio-analysis/0tK9c4PJjQXeZ1lHKEtcME,215373,4
Love's On The Way,Sebastian Kole,spotify:track:5jH9lZ9RlaSzSIil7KFsJV,0.432,0.808,2,-3.868,1,0.0879,0.00323,0.0,0.359,0.354,92.712,audio_features,5jH9lZ9RlaSzSIil7KFsJV,https://api.spotify.com/v1/tracks/5jH9lZ9RlaSzSIil7KFsJV,https://api.spotify.com/v1/audio-analysis/5jH9lZ9RlaSzSIil7KFsJV,259063,4
Same Old Love - Grey Remix,Selena Gomez,spotify:track:0OufsCd9tCvEoAsXK7uJRW,0.721,0.834,11,-4.616,0,0.169,0.0326,0.0,0.314,0.534,105.048,audio_features,0OufsCd9tCvEoAsXK7uJRW,https://api.spotify.com/v1/tracks/0OufsCd9tCvEoAsXK7uJRW,https://api.spotify.com/v1/audio-analysis/0OufsCd9tCvEoAsXK7uJRW,172787,4
